,Protocol Type,Service,Flag,Logged In,Count,Serror Rate,Srv Serror Rate,Rerror Rate,Srv Rerror Rate,Same Srv Rate,Dst Host Count,Dst Host Srv Count,Dst Host Same Srv Rate,Dst Host Serror Rate,Dst Host Srv Serror Rate,Dst Host Rerror Rate,Dst Host Srv Rerror Rate,Difficulty Level,Class
36308,1,24,9,1,6,0.0,0.0,0.0,0.0,1.0,46,255,1.0,0.0,0.0,0.0,0.0,21,4
36309,1,24,1,0,1,0.0,0.0,1.0,1.0,1.0,36,211,1.0,0.0,0.0,0.92,0.94,21,4
36310,1,24,9,1,6,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36311,1,24,9,1,21,0.0,0.0,0.0,0.0,1.0,21,255,1.0,0.0,0.0,0.0,0.0,21,4
36312,1,24,9,1,8,0.0,0.0,0.0,0.0,1.0,8,255,1.0,0.0,0.0,0.0,0.0,21,4
36313,1,24,9,1,1,0.0,0.0,0.0,0.0,1.0,11,255,1.0,0.0,0.0,0.0,0.0,21,4
36314,1,24,9,1,13,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.01,0.01,21,4
36315,1,24,9,1,7,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36316,1,24,1,0,11,0.0,0.0,0.55,0.55,1.0,11,255,1.0,0.0,0.0,0.55,0.04,20,4
36317,2,12,9,0,221,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,18,4
36318,1,24,9,1,26,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36319,1,24,9,1,2,0.0,0.0,0.0,0.0,1.0,71,255,1.0,0.0,0.0,0.0,0.0,21,4
36320,1,20,9,1,2,0.0,0.0,0.0,0.0,0.5,255,80,0.31,0.0,0.0,0.0,0.0,21,4
36321,2,49,9,0,2,0.0,0.0,0.0,0.0,1.0,255,242,0.95,0.0,0.0,0.0,0.0,21,4
36322,1,24,9,1,39,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36323,1,24,9,1,21,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36324,2,12,9,0,1,0.0,0.0,0.0,0.0,1.0,255,236,0.93,0.0,0.0,0.02,0.0,18,4
36325,2,12,9,0,1,0.0,0.0,0.0,0.0,1.0,148,35,0.2,0.0,0.0,0.0,0.0,21,4
36326,1,20,9,1,9,0.0,0.0,0.0,0.0,1.0,238,68,0.29,0.01,0.03,0.0,0.0,21,4
36327,1,24,9,1,5,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36328,2,12,9,0,165,0.0,0.0,0.0,0.0,1.0,255,228,0.89,0.0,0.0,0.0,0.0,18,4
36329,2,12,9,0,38,0.0,0.0,0.0,0.0,1.0,255,240,0.94,0.0,0.0,0.0,0.0,21,4
36330,2,12,9,0,227,0.0,0.0,0.0,0.0,1.0,152,113,0.74,0.0,0.0,0.0,0.0,18,4
36331,1,24,1,0,21,0.0,0.0,0.81,0.81,1.0,40,120,1.0,0.0,0.0,0.9,0.97,20,4
36332,2,44,9,0,1,0.0,0.0,0.0,0.0,1.0,255,1,0.0,0.0,0.0,0.0,0.0,21,4
36333,2,12,9,0,37,0.0,0.0,0.0,0.0,1.0,229,145,0.63,0.0,0.0,0.0,0.0,21,4
36334,2,12,9,0,132,0.0,0.0,0.0,0.0,0.99,255,243,0.95,0.0,0.0,0.0,0.0,18,4
36335,1,54,9,1,1,0.0,0.0,0.0,0.0,1.0,90,148,0.49,0.0,0.0,0.0,0.0,21,4
36336,1,24,9,1,10,0.1,0.09,0.0,0.0,1.0,10,255,1.0,0.1,0.01,0.0,0.0,21,4
36337,1,24,9,1,2,0.0,0.0,0.0,0.0,1.0,26,255,1.0,0.0,0.01,0.0,0.0,21,4
36338,2,44,9,0,1,0.0,0.0,0.0,0.0,1.0,255,1,0.0,0.0,0.0,0.0,0.0,21,4
36339,2,49,9,0,1,0.0,0.0,0.0,0.0,1.0,95,94,0.99,0.0,0.0,0.0,0.0,20,4
36340,1,24,9,1,8,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36341,1,24,1,0,1,0.0,0.0,1.0,1.0,1.0,113,249,1.0,0.0,0.0,0.35,0.7,21,4
36342,1,24,9,1,6,0.0,0.0,0.0,0.0,1.0,74,245,1.0,0.0,0.0,0.16,0.75,20,4
36343,1,54,9,1,1,0.0,0.0,0.0,0.0,1.0,255,197,0.77,0.0,0.0,0.0,0.0,21,4
36344,1,20,9,1,2,0.0,0.0,0.0,0.0,1.0,64,67,0.12,0.0,0.24,0.0,0.0,17,4
36345,1,20,9,1,2,0.0,0.0,0.0,0.0,1.0,238,44,0.18,0.03,0.02,0.0,0.0,21,4
36346,1,20,9,1,1,0.0,0.0,0.0,0.0,1.0,115,20,0.1,0.0,0.0,0.0,0.0,20,4
36347,1,24,9,1,13,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36348,1,24,9,1,2,0.0,0.0,0.0,0.0,1.0,13,255,1.0,0.0,0.0,0.0,0.0,21,4
36349,2,12,9,0,75,0.0,0.0,0.0,0.0,1.0,255,254,1.0,0.0,0.0,0.0,0.0,20,4
36350,1,24,1,0,1,0.0,0.0,1.0,1.0,1.0,34,251,1.0,0.0,0.0,1.0,0.98,21,4
36351,1,24,9,1,5,0.0,0.0,0.0,0.0,1.0,5,255,1.0,0.0,0.0,0.0,0.0,21,4
36352,1,24,9,1,1,0.0,0.0,0.0,0.0,1.0,255,253,0.99,0.0,0.0,0.0,0.0,21,4
36353,1,24,9,1,1,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36354,1,20,9,1,1,0.0,0.0,0.0,0.0,1.0,54,89,0.54,0.0,0.0,0.0,0.0,20,4
36355,1,54,9,1,1,0.0,0.0,0.0,0.0,1.0,144,132,0.49,0.0,0.0,0.01,0.0,20,4
36356,1,24,9,1,2,0.0,0.0,0.0,0.0,1.0,2,255,1.0,0.0,0.0,0.0,0.0,21,4
36357,1,24,9,1,9,0.0,0.0,0.0,0.1,1.0,255,251,0.98,0.0,0.0,0.0,0.0,21,4
36358,1,24,9,1,16,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36359,2,12,9,0,181,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,18,4
36360,1,24,9,1,11,0.0,0.0,0.0,0.0,1.0,199,255,1.0,0.0,0.0,0.0,0.0,21,4
36361,1,24,9,1,18,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36362,1,54,9,1,1,0.0,0.0,0.0,0.0,1.0,113,173,0.62,0.0,0.0,0.0,0.0,21,4
36363,1,24,9,1,4,0.0,0.0,0.0,0.0,1.0,43,255,1.0,0.0,0.0,0.0,0.0,21,4
36364,1,24,9,1,1,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,0.0,21,4
36365,1,24,9,1,27,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36366,1,24,9,1,6,0.0,0.0,0.0,0.0,1.0,6,255,1.0,0.0,0.01,0.0,0.0,21,4
36367,1,24,9,1,3,0.0,0.0,0.0,0.0,1.0,162,153,0.94,0.01,0.01,0.0,0.0,21,4
36368,1,24,9,1,1,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36369,1,24,9,1,8,0.0,0.0,0.0,0.0,1.0,46,247,1.0,0.0,0.0,0.07,0.78,21,4
36370,1,20,9,1,1,0.0,0.0,0.0,0.0,1.0,144,25,0.17,0.0,0.0,0.0,0.0,20,4
36371,2,12,9,0,244,0.0,0.0,0.0,0.0,1.0,255,252,0.99,0.0,0.0,0.0,0.0,18,4
36372,1,24,9,1,2,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36373,2,44,9,0,1,0.0,0.0,0.0,0.0,1.0,255,1,0.0,0.0,0.0,0.0,0.0,21,4
36374,1,24,9,1,4,0.0,0.0,0.0,0.0,1.0,4,255,1.0,0.0,0.0,0.0,0.0,21,4
36375,1,24,9,1,26,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36376,2,44,9,0,1,0.0,0.0,0.0,0.0,1.0,255,2,0.01,0.0,0.0,0.0,0.0,21,4
36377,1,24,9,1,3,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36378,1,54,9,1,1,0.0,0.0,0.0,0.0,1.0,255,151,0.59,0.0,0.0,0.0,0.0,21,4
36379,1,24,9,1,23,0.0,0.0,0.0,0.0,1.0,23,255,1.0,0.0,0.0,0.0,0.0,21,4
36380,2,12,9,0,225,0.0,0.0,0.0,0.0,1.0,255,244,0.96,0.0,0.0,0.0,0.0,18,4
36381,1,24,9,1,3,0.33,0.4,0.0,0.0,1.0,9,255,1.0,0.11,0.0,0.0,0.0,18,4
36382,1,20,9,1,8,0.0,0.0,0.0,0.0,1.0,255,44,0.17,0.0,0.0,0.0,0.0,21,4
36383,1,54,9,1,1,0.0,0.0,0.0,0.0,1.0,67,215,0.57,0.0,0.0,0.0,0.0,21,4
36384,2,44,9,0,1,0.0,0.0,0.0,0.0,1.0,255,2,0.01,0.0,0.0,0.0,0.0,21,4
36385,2,12,9,0,50,0.0,0.0,0.0,0.0,1.0,108,200,0.86,0.0,0.0,0.1,0.0,18,4
36386,1,24,9,1,11,0.0,0.0,0.0,0.0,1.0,45,255,1.0,0.0,0.0,0.0,0.0,21,4
36387,1,24,9,1,11,0.09,0.09,0.0,0.0,1.0,116,255,1.0,0.01,0.0,0.0,0.0,21,4
36388,1,24,9,1,4,0.0,0.0,0.0,0.0,1.0,29,255,1.0,0.0,0.0,0.0,0.0,21,4
36389,1,24,9,1,8,0.0,0.0,0.0,0.0,1.0,8,255,1.0,0.0,0.0,0.0,0.0,21,4
36390,1,24,9,1,9,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.01,0.01,21,4
36391,1,24,9,1,18,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36392,2,44,9,0,18,0.0,0.0,0.0,0.0,1.0,18,18,1.0,0.0,0.0,0.0,0.0,21,4
36393,1,24,9,1,6,0.0,0.0,0.0,0.0,1.0,6,255,1.0,0.0,0.0,0.0,0.01,21,4
36394,1,24,9,1,2,0.5,0.5,0.0,0.0,1.0,2,255,1.0,0.5,0.01,0.0,0.0,18,4
36395,2,12,9,0,97,0.0,0.0,0.0,0.0,1.0,255,254,1.0,0.0,0.0,0.0,0.0,21,4
36396,1,24,9,1,6,0.0,0.0,0.0,0.0,1.0,10,255,1.0,0.0,0.0,0.0,0.0,21,4
36397,1,24,9,1,8,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36398,1,24,9,1,5,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36399,1,24,9,1,8,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36400,1,24,9,1,16,0.0,0.0,0.0,0.0,1.0,16,255,1.0,0.0,0.0,0.0,0.0,21,4
36401,2,12,9,0,299,0.0,0.0,0.0,0.0,1.0,255,254,1.0,0.0,0.0,0.0,0.0,18,4
36402,1,24,9,1,18,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36403,1,24,1,0,1,0.0,0.0,1.0,1.0,1.0,9,46,1.0,0.0,0.0,1.0,1.0,21,4
36404,1,24,9,1,14,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36405,1,24,9,1,5,0.0,0.0,0.0,0.0,1.0,255,246,0.96,0.0,0.0,0.03,0.03,21,4
36406,2,12,9,0,71,0.0,0.0,0.0,0.0,1.0,255,254,1.0,0.0,0.0,0.0,0.0,20,4
36407,1,24,9,1,9,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36408,1,24,9,1,16,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36409,1,54,9,1,1,0.0,0.0,0.0,0.0,1.0,125,100,0.24,0.0,0.0,0.0,0.0,21,4
36410,1,20,9,0,20,0.0,0.0,0.0,0.0,1.0,160,70,0.44,0.0,0.0,0.0,0.0,20,4
36411,1,24,9,1,3,0.0,0.0,0.0,0.0,1.0,40,255,1.0,0.05,0.01,0.0,0.0,21,4
36412,2,12,9,0,28,0.0,0.0,0.0,0.0,1.0,77,212,0.81,0.0,0.0,0.13,0.0,21,4
36413,2,12,9,0,107,0.0,0.0,0.0,0.0,1.0,255,200,0.78,0.0,0.0,0.0,0.0,20,4
36414,1,24,9,1,16,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36415,1,24,9,1,33,0.0,0.0,0.0,0.0,1.0,194,255,1.0,0.0,0.0,0.0,0.0,21,4
36416,1,54,9,1,1,0.0,0.0,0.0,0.0,1.0,194,245,0.96,0.0,0.0,0.0,0.0,19,4
36417,1,24,9,1,2,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36418,1,24,9,1,3,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36419,1,24,9,1,35,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36420,1,24,9,1,18,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36421,2,44,9,0,3,0.0,0.0,0.0,0.0,0.67,255,2,0.01,0.0,0.0,0.0,0.0,21,4
36422,1,24,9,1,4,0.0,0.0,0.0,0.0,1.0,132,255,1.0,0.01,0.0,0.0,0.0,21,4
36423,1,24,9,1,2,0.0,0.0,0.0,0.0,1.0,215,255,1.0,0.0,0.0,0.0,0.0,21,4
36424,2,12,9,0,103,0.0,0.0,0.0,0.0,1.0,255,170,0.67,0.0,0.0,0.0,0.0,20,4
36425,2,12,9,0,66,0.0,0.0,0.0,0.0,1.0,255,254,1.0,0.0,0.0,0.0,0.0,20,4
36426,1,24,9,1,8,0.0,0.0,0.0,0.0,1.0,169,255,1.0,0.01,0.0,0.0,0.0,21,4
36427,1,54,9,1,1,0.0,0.0,0.0,0.0,1.0,255,12,0.05,0.0,0.0,0.0,0.0,21,4
36428,1,24,9,1,14,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36429,1,24,9,1,8,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36430,2,49,9,0,2,0.0,0.0,0.0,0.0,1.0,255,244,0.96,0.0,0.0,0.0,0.0,21,4
36431,1,19,9,1,1,0.0,0.0,0.0,0.0,1.0,237,48,0.2,0.01,0.0,0.0,0.0,21,4
36432,1,24,9,1,5,0.0,0.0,0.0,0.0,1.0,15,255,1.0,0.0,0.0,0.0,0.0,21,4
36433,1,24,1,0,1,0.0,0.0,1.0,1.0,1.0,6,255,1.0,0.0,0.01,1.0,0.99,20,4
36434,2,12,9,0,250,0.0,0.0,0.0,0.0,1.0,255,220,0.86,0.0,0.0,0.0,0.0,18,4
36435,2,12,9,0,76,0.0,0.0,0.0,0.0,0.99,255,254,1.0,0.0,0.0,0.0,0.0,19,4
36436,2,12,9,0,250,0.0,0.0,0.0,0.0,1.0,255,233,0.91,0.0,0.0,0.0,0.0,18,4
36437,1,24,9,1,4,0.0,0.0,0.0,0.0,1.0,27,255,1.0,0.0,0.0,0.0,0.0,21,4
36438,1,24,1,0,1,0.0,0.0,1.0,1.0,1.0,1,14,1.0,0.0,0.0,1.0,1.0,21,4
36439,1,54,9,1,1,0.0,0.0,0.0,0.0,1.0,86,140,0.56,0.0,0.0,0.0,0.0,21,4
36440,1,54,9,1,1,0.0,0.0,0.0,0.0,1.0,162,130,0.48,0.0,0.0,0.02,0.05,21,4
36441,1,24,9,1,11,0.0,0.0,0.0,0.0,1.0,115,255,1.0,0.0,0.0,0.0,0.0,21,4
36442,1,24,9,1,6,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36443,2,49,9,0,2,0.0,0.0,0.0,0.0,1.0,255,246,0.96,0.0,0.0,0.0,0.0,21,4
36444,1,24,9,1,1,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36445,1,24,9,1,21,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36446,1,20,9,1,10,0.0,0.0,0.0,0.0,1.0,59,63,0.42,0.05,0.0,0.02,0.0,21,4
36447,1,20,9,0,1,0.0,0.0,0.0,0.0,1.0,21,38,0.19,0.0,0.0,0.0,0.0,20,4
36448,2,12,9,0,1,0.0,0.0,0.0,0.0,1.0,255,236,0.93,0.0,0.0,0.02,0.0,18,4
36449,1,20,9,1,2,0.0,0.0,0.0,0.0,1.0,3,16,0.67,0.0,0.0,0.0,0.0,20,4
36450,1,24,9,1,4,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36451,1,54,9,1,1,0.0,0.0,0.0,0.0,1.0,147,72,0.49,0.0,0.0,0.0,0.0,21,4
36452,1,24,9,1,4,0.0,0.0,0.0,0.0,1.0,35,255,1.0,0.0,0.01,0.0,0.0,21,4
36453,1,24,9,1,2,0.0,0.0,0.0,0.0,1.0,7,255,1.0,0.0,0.0,0.0,0.0,21,4
36454,1,54,9,1,1,0.0,0.0,0.0,0.0,1.0,97,80,0.82,0.0,0.0,0.0,0.0,21,4
36455,1,24,9,1,18,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36456,1,24,9,1,9,0.0,0.0,0.0,0.0,1.0,50,255,1.0,0.0,0.0,0.0,0.0,21,4
36457,1,24,9,1,4,0.0,0.0,0.0,0.5,1.0,255,250,0.98,0.0,0.0,0.0,0.0,21,4
36458,1,24,9,1,15,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36459,1,44,9,0,11,0.09,0.0,0.0,0.0,0.09,183,1,0.01,0.01,0.0,0.0,0.0,17,4
36460,1,24,9,1,1,0.0,0.0,0.0,0.0,1.0,1,255,1.0,0.0,0.0,0.0,0.0,21,4
36461,1,54,9,1,1,0.0,0.0,0.0,0.0,1.0,40,170,0.93,0.0,0.0,0.0,0.0,21,4
36462,1,24,9,1,19,0.0,0.0,0.0,0.0,1.0,226,255,1.0,0.0,0.0,0.0,0.0,21,4
36463,1,24,9,1,24,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36464,1,24,9,1,16,0.0,0.0,0.0,0.0,1.0,96,255,1.0,0.0,0.0,0.0,0.0,21,4
36465,1,24,9,1,37,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36466,1,24,9,1,17,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36467,2,12,9,0,1,0.0,0.0,0.0,0.0,1.0,205,155,0.76,0.0,0.0,0.0,0.0,21,4
36468,1,54,9,1,1,0.0,0.0,0.0,0.0,1.0,74,168,0.66,0.0,0.0,0.0,0.0,21,4
36469,1,54,9,1,1,0.0,0.0,0.0,0.0,1.0,217,174,0.8,0.0,0.0,0.0,0.0,21,4
36470,1,60,9,1,1,0.0,0.0,0.0,0.0,1.0,172,31,0.18,0.01,0.03,0.01,0.06,19,4
36471,2,44,9,0,245,0.0,0.0,0.0,0.0,1.0,245,245,1.0,0.0,0.0,0.0,0.0,17,4
36472,1,20,9,0,1,0.0,0.0,0.0,0.0,1.0,64,75,0.3,0.0,0.0,0.0,0.0,21,4
36473,1,24,9,1,10,0.0,0.0,0.0,0.0,1.0,97,255,1.0,0.0,0.0,0.0,0.0,21,4
36474,1,24,9,1,10,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36475,1,54,9,1,1,0.0,0.0,0.0,0.0,1.0,255,19,0.07,0.85,0.0,0.01,0.0,18,4
36476,1,24,9,1,4,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36477,1,24,9,1,3,0.0,0.0,0.0,0.0,0.67,255,248,0.97,0.0,0.0,0.0,0.0,20,4
36478,2,44,9,0,1,0.0,0.0,0.0,0.0,1.0,255,1,0.0,0.0,0.0,0.0,0.0,21,4
36479,1,24,9,1,16,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36480,1,24,9,1,1,0.0,0.0,0.0,0.0,1.0,32,255,1.0,0.0,0.0,0.0,0.0,21,4
36481,1,24,9,1,4,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36482,2,12,9,0,64,0.0,0.0,0.0,0.0,1.0,255,234,0.92,0.0,0.0,0.0,0.0,20,4
36483,1,24,9,1,3,0.0,0.0,0.0,0.0,1.0,130,131,1.0,0.0,0.0,0.0,0.0,21,4
36484,2,12,9,0,2,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36485,1,54,9,1,1,0.0,0.0,0.0,0.0,1.0,8,47,1.0,0.0,0.0,0.0,0.0,21,4
36486,1,0,9,0,1,0.0,0.0,0.0,0.0,1.0,128,23,0.18,0.0,0.0,0.11,0.61,21,4
36487,1,24,9,1,2,0.0,0.0,0.0,0.0,1.0,2,2,1.0,0.0,0.0,0.0,0.0,20,4
36488,2,49,9,0,1,0.0,0.0,0.0,0.0,1.0,43,39,0.91,0.0,0.0,0.0,0.0,21,4
36489,2,12,9,0,78,0.0,0.0,0.0,0.0,0.99,255,247,0.97,0.0,0.0,0.0,0.0,21,4
36490,1,24,9,1,11,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36491,1,24,9,1,3,0.0,0.0,0.0,0.0,1.0,82,255,1.0,0.0,0.04,0.0,0.0,21,4
36492,1,24,9,1,2,0.0,0.0,0.5,0.5,1.0,255,255,1.0,0.0,0.0,0.0,0.0,20,4
36493,2,12,9,0,77,0.0,0.0,0.0,0.0,1.0,255,237,0.93,0.0,0.0,0.0,0.0,19,4
36494,1,24,2,1,1,0.0,0.0,1.0,1.0,1.0,255,248,0.97,0.0,0.0,0.01,0.01,20,4
36495,1,54,9,1,1,0.0,0.0,0.0,0.0,1.0,217,168,0.67,0.0,0.0,0.0,0.0,21,4
36496,2,44,9,0,187,0.0,0.0,0.0,0.0,1.0,187,187,1.0,0.0,0.0,0.0,0.0,17,4
36497,1,24,9,1,1,0.0,0.0,0.0,0.0,1.0,1,255,1.0,0.0,0.0,0.0,0.0,21,4
36498,1,24,9,1,2,0.0,0.0,0.0,0.0,1.0,22,255,1.0,0.0,0.0,0.0,0.0,21,4
36499,2,12,9,0,6,0.0,0.0,0.0,0.0,1.0,246,225,0.91,0.0,0.0,0.02,0.0,18,4
36500,1,24,9,1,8,0.0,0.0,0.0,0.0,1.0,28,255,1.0,0.0,0.0,0.0,0.0,21,4
36501,1,24,9,1,7,0.0,0.0,0.0,0.0,1.0,42,255,1.0,0.0,0.0,0.0,0.0,21,4
36502,1,24,9,1,1,0.0,0.0,0.0,0.0,1.0,203,255,1.0,0.0,0.0,0.0,0.0,21,4
36503,1,24,9,1,11,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36504,1,24,9,1,3,0.0,0.0,0.0,0.0,1.0,92,255,1.0,0.0,0.0,0.0,0.0,21,4
36505,1,24,9,1,14,0.0,0.0,0.0,0.0,1.0,35,255,1.0,0.0,0.0,0.0,0.0,21,4
36506,1,54,9,1,1,0.0,0.0,0.0,0.0,1.0,34,42,0.88,0.0,0.0,0.0,0.0,21,4
36507,2,44,9,0,1,0.0,0.0,0.0,0.0,1.0,255,1,0.0,0.0,0.0,0.0,0.0,21,4
36508,2,12,9,0,230,0.0,0.0,0.0,0.0,1.0,255,249,0.98,0.0,0.0,0.0,0.0,18,4
36509,1,54,9,1,1,0.0,0.0,0.0,0.0,1.0,91,186,0.75,0.0,0.0,0.0,0.0,21,4
36510,1,24,9,1,6,0.0,0.0,0.0,0.0,1.0,24,255,1.0,0.0,0.01,0.0,0.0,20,4
36511,1,24,9,1,6,0.0,0.0,0.0,0.0,1.0,255,254,1.0,0.0,0.0,0.0,0.0,21,4
36512,2,12,9,0,161,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,18,4
36513,1,24,9,1,27,0.0,0.0,0.0,0.0,1.0,153,255,1.0,0.0,0.0,0.0,0.0,21,4
36514,0,14,9,0,5,0.0,0.0,0.0,0.0,0.2,255,4,0.02,0.0,0.0,0.0,0.0,18,4
36515,1,24,9,1,7,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.01,0.01,0.02,0.02,21,4
36516,1,24,9,1,2,0.0,0.0,0.0,0.0,1.0,2,2,1.0,0.0,0.0,0.0,0.0,20,4
36517,1,24,9,1,3,0.0,0.0,0.0,0.0,1.0,255,245,0.96,0.0,0.0,0.02,0.02,21,4
36518,0,14,9,0,1,0.0,0.0,0.0,0.0,1.0,35,90,0.97,0.0,0.0,0.0,0.0,17,4
36519,1,24,9,1,21,0.0,0.0,0.0,0.0,1.0,57,255,1.0,0.0,0.0,0.0,0.0,21,4
36520,1,24,9,1,29,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,21,4
36521,1,54,9,1,1,0.0,0.0,0.0,0.0,1.0,37,34,0.92,0.0,0.0,0.0,0.0,21,4
36522,1,54,9,1,1,0.0,0.0,0.0,0.0,1.0,3,176,1.0,0.0,0.0,0.0,0.0,21,4
36523,1,24,9,1,14,0.0,0.0,0.0,0.0,1.0,63,255,1.0,0.0,0.0,0.0,0.0,21,4
36524,1,24,9,1,3,0.0,0.0,0.0,0.0,1.0,7,255,1.0,0.0,0.0,0.0,0.0,21,4
36525,2,12,9,0,159,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,18,4
36526,1,24,9,1,2,0.0,0.0,0.0,0.0,1.0,4,255,1.0,0.25,0.01,0.0,0.0,20,4
36527,0,15,9,0,1,0.0,0.0,0.0,0.0,1.0,170,170,1.0,0.0,0.0,0.0,0.0,19,4
36528,2,12,9,0,178,0.0,0.0,0.0,0.0,1.0,255,235,0.92,0.0,0.0,0.0,0.0,18,4
36529,1,20,9,1,1,0.0,0.0,0.0,0.0,1.0,117,85,0.21,0.0,0.0,0.0,0.0,20,4
36530,1,24,9,1,4,0.0,0.0,0.0,0.0,1.0,56,255,1.0,0.0,0.01,0.0,0.0,21,4
36531,1,20,9,1,2,0.0,0.0,0.0,0.0,1.0,53,21,0.4,0.0,0.0,0.0,0.0,21,4
36532,1,24,1,0,1,0.0,0.0,1.0,1.0,1.0,15,253,1.0,0.0,0.0,1.0,0.98,21,4
36533,1,24,9,1,16,0.0,0.0,0.0,0.0,1.0,88,255,1.0,0.0,0.0,0.0,0.0,21,4
